date,Np,Tp,Vp,B_gsm_x,B_gsm_y,B_gsm_z,Bmag
03-12 00:00,9.280999999999969,39379.508875739644,321.0299999999998,-0.04298224852071013,-2.6814378698224854,-2.7139940828402356,5.188266272189348
03-12 03:00,9.280999999999969,64947.579881656806,322.8039053254439,3.787142011834319,-2.7803372781065088,-2.272704142011835,7.165059171597636
03-12 06:00,9.280999999999969,55445.56547619047,346.63333333333316,0.794553571428571,-9.003089285714289,-0.3843690476190479,11.279642857142859
03-12 09:00,9.280999999999969,61271.24852071006,365.47431952662726,3.96896449704142,-3.3611893491124256,10.714449704142009,18.840248520710055
03-12 12:00,9.280999999999969,176439.36094674555,406.80710059171605,7.193248520710062,12.257970414201187,4.85901775147929,19.141674556213015
03-12 15:00,9.280999999999969,212369.4674556213,432.9189940828406,2.481502958579882,13.206775147928996,13.284325443786992,20.006905325443793
03-12 18:00,6.907583333333339,193135.47619047618,524.1305357142859,-0.6201785714285711,7.815964285714291,1.8889761904761901,10.78220238095238
03-12 21:00,3.7393786982248525,176633.90532544377,546.916213017752,-2.4000177514792895,5.193840236686388,0.4423964497041418,6.637757396449704
03-13 00:00,3.952473372781064,184512.78106508875,537.4,-3.296082840236684,2.861378698224854,1.2270710059171603,5.046585798816565
03-13 03:00,3.6224615384615384,120591.16568047338,497.9239644970413,-2.8191715976331353,2.524786982248521,0.9960355029585798,6.047573964497041
03-13 06:00,3.2724285714285783,143284.4107142857,506.63702380952407,-2.9123630952380966,3.266744047619049,1.0329404761904757,5.286553571428571
03-13 09:00,4.184710059171608,139511.68047337278,500.99094674556187,-3.82547928994083,2.452751479289941,2.0974142011834314,5.579343195266273
03-13 12:00,4.360000000000011,123805.78698224852,498.2542011834321,-4.911650887573967,0.9599763313609465,2.075426035502959,5.726745562130178
03-13 15:00,4.360000000000011,142584.37869822484,496.4249704142005,-4.820526627218934,0.6852603550295864,-0.763112426035503,5.2679230769230765
03-13 18:00,4.360000000000011,118522.14880952382,489.31779761904727,-4.356613095238096,1.207017857142857,-0.2564940476190479,4.911440476190477
03-13 21:00,4.360000000000011,78625.57396449705,464.319349112426,-3.9812485207100594,0.966337278106508,2.1033668639053262,4.741621301775149
03-14 00:00,4.360000000000011,79643.68639053254,463.26396449704123,-3.017319526627219,1.6758047337278108,2.1450118343195266,4.4601715976331375
03-14 03:00,4.360000000000011,88599.68639053254,456.7281065088758,-4.042272189349111,1.5629881656804743,2.365331360946747,5.840520710059171
03-14 06:00,4.360000000000011,57180.47619047619,444.7916666666669,-4.528809523809524,0.10285119047619047,2.8267023809523804,5.485297619047621
03-14 09:00,4.360000000000011,59595.230769230766,429.1376923076919,-3.0290946745562124,2.2321597633136085,2.910023668639054,5.448721893491121
03-14 12:00,4.239940828402375,69211.55029585799,415.23449704142024,-2.2251834319526624,0.42139644970414175,2.1412840236686392,4.177721893491124
03-14 15:00,3.8168047337278117,46246.73964497042,410.42893491124255,-2.9738520710059184,-2.2504260355029597,1.7309112426035507,4.273775147928994
03-14 18:00,4.368815476190479,50846.77976190476,410.85446428571424,-3.5643809523809518,-0.27054166666666707,2.303386904761907,4.3897916666666665
03-14 21:00,4.441431952662725,43812.02958579882,414.49124260355035,-3.372343195266272,3.1394023668639037,0.21399999999999997,4.691289940828401
03-15 00:00,4.438301775147927,42256.6449704142,401.2927810650889,-4.000402366863906,2.4911360946745553,-0.10005325443786979,4.762325443786981
03-15 03:00,5.132863905325445,34849.79289940828,389.8244378698225,-3.0373550295857976,3.7917692307692294,-1.06991124260355,5.025136094674556
03-15 06:00,5.531904761904761,45322.482142857145,389.0447023809521,-4.0403571428571405,3.731148809523811,-1.0296845238095236,5.733940476190473
03-15 09:00,6.208644970414204,57091.757396449706,386.26142011834304,-5.715414201183431,2.383443786982247,-0.9882662721893487,6.505698224852072
03-15 12:00,6.221000000000002,48112.597633136094,374.6123076923078,-5.2310355029585764,2.92469822485207,1.0290650887573969,6.4302011834319535
03-15 15:00,6.221000000000002,55207.01183431953,392.2360355029583,-3.902088757396451,3.8123076923076913,5.862467455621301,9.300568047337277
03-15 18:00,6.221000000000002,287404.74404761905,500.1564285714285,4.674184523809522,-11.242267857142856,-0.4901190476190479,17.013827380952385
03-15 21:00,6.221000000000002,321193.550295858,558.4477514792901,1.157923076923076,-6.975674556213016,-2.1242485207100583,10.426461538461533
03-16 00:00,6.221000000000002,243470.0,555.2844378698223,2.9811420118343186,-4.91130769230769,-3.825005917159763,8.364366863905332
03-16 03:00,6.221000000000002,221302.6627218935,556.8191124260358,4.708556213017752,0.4922958579881652,-3.0265147928994094,7.521147928994082
03-16 06:00,6.221000000000002,194362.44047619047,554.0400000000003,6.367553571428571,-0.8937440476190476,-1.574279761904761,7.187559523809524
03-16 09:00,6.221000000000002,191333.1952662722,541.6809467455624,6.312958579881658,-1.9754674556213028,-0.11416568047337276,6.867970414201189
03-16 12:00,6.221000000000002,184604.97041420118,524.8201183431956,6.474650887573962,-2.9114733727810655,0.005420118343195239,7.8699349112425985
03-16 15:00,5.851053254437871,154823.8224852071,522.078875739645,4.00001775147929,-5.050828402366862,-1.9048284023668638,8.50610059171598
03-16 18:00,4.458880952380951,145697.61904761905,495.0367261904764,4.611113095238096,-3.183553571428569,-3.208178571428572,8.387934523809529
03-16 21:00,5.155017751479288,145354.44970414203,457.8820118343197,6.562147928994085,-0.1932899408284025,-3.6102011834319536,9.074130177514796
03-17 00:00,4.552343195266269,198511.1420118343,489.2624852071006,0.31113609467455633,0.1088994082840231,0.913207100591716,6.964946745562125
03-17 03:00,4.732420118343197,153514.91124260356,461.75674556213016,5.601183431952661,-2.2756035502958594,0.21688757396449718,8.188017751479292
03-17 06:00,4.4857321428571435,146326.1607142857,458.1007738095238,5.87110119047619,-0.8210059523809521,0.14064880952380956,8.095071428571428
03-17 09:00,4.641082840236693,214441.0650887574,476.49165680473396,5.480011834319527,-2.674692307692308,-1.731408284023669,7.761591715976337
03-17 12:00,4.490000000000007,307629.88165680476,530.4107692307693,-2.591686390532544,-4.346893491124259,0.28026627218934913,6.975988165680475
03-17 15:00,4.490000000000007,348524.91124260356,525.3726035502939,1.160165680473373,-5.710100591715976,2.3603254437869823,8.016976331360949
03-17 18:00,4.101261904761903,237042.44047619047,528.4889285714288,5.226452380952381,-3.441214285714285,-4.7713392857142845,9.123982142857143
03-17 21:00,3.6785562130177483,203478.52071005918,543.1201183431951,5.794159763313611,-0.5405857988165682,-3.9209467455621287,8.203633136094675
03-18 00:00,3.509491124260356,200601.0650887574,562.9566272189346,5.401319526627221,1.207124260355031,-2.904159763313611,7.290360946745563
03-18 03:00,2.7723550295858,179777.57396449705,551.913846153846,5.308071005917159,-1.1214674556213016,-1.9911597633136087,6.758177514792899
03-18 06:00,2.408130952380953,191240.05952380953,581.727142857143,1.3991011904761894,-2.4530952380952393,-0.19935714285714246,6.326720238095238
03-18 09:00,2.1976213017751474,164408.9349112426,551.1534911242609,3.1647100591715964,-2.2365621301775165,-1.0445443786982247,5.909627218934911
03-18 12:00,2.360751479289941,168319.1124260355,536.905798816568,3.362449704142011,-0.8850650887573962,1.9151597633136086,5.638804733727809
03-18 15:00,2.428319526627218,169442.78106508875,522.0413609467454,3.8342485207100583,-0.9825562130177511,-0.8982307692307688,5.416982248520709
03-18 18:00,2.409863095238096,131519.27976190476,510.510119047619,3.863511904761903,-2.2904107142857124,-0.5567142857142855,5.717583333333333
03-18 21:00,2.419106508875738,56846.331360946744,473.47153846153867,6.010757396449705,-1.337810650887574,-0.8681124260355033,6.283816568047335
03-19 00:00,2.669165680473371,75886.54437869822,456.3182248520712,6.7420710059171585,-1.044940828402367,0.07000000000000003,6.963999999999999
03-19 03:00,3.630982248520711,67761.86982248521,452.5171597633135,2.5699289940828427,-3.5285207100591727,-3.014449704142013,6.300911242603554
03-19 06:00,4.410369047619049,40408.67857142857,455.73357142857145,2.4013273809523805,-5.074660714285715,-1.540958333333334,6.445476190476189
03-19 09:00,4.773508875739646,45856.325443786984,456.3567455621303,1.0700650887573973,-4.508065088757397,-2.657905325443787,6.944035502958582
03-19 12:00,4.155023668639052,38643.27810650888,449.68763313609463,0.5039349112426036,-6.168059171597632,-0.32623076923076927,6.940289940828402
03-19 15:00,4.165715976331365,53005.242603550294,421.2307100591719,4.212005917159765,-3.576946745562129,-1.9923668639053242,6.537739644970418
03-19 18:00,4.263107142857141,25343.916666666668,419.4995238095239,2.734214285714286,-5.726690476190474,-1.9202023809523816,6.964702380952382
03-19 21:00,3.810568047337279,27547.970414201183,406.64035502958563,3.615076923076923,-4.20224852071006,-3.1641775147928985,6.807757396449706
03-20 00:00,4.2204852071005945,36288.692307692305,423.07360946745564,1.6866568047337278,-5.877556213017751,-0.4271715976331362,6.836568047337274
03-20 03:00,4.029834319526626,69115.81065088758,429.48023668639036,3.382130177514792,-3.905905325443788,-4.226260355029588,7.6623609467455625
03-20 06:00,4.381095238095235,64108.60119047619,427.65910714285747,3.099071428571428,-0.946160714285714,-6.144630952380957,7.836779761904764
03-20 09:00,4.599278106508877,81883.66272189349,435.9357988165677,1.7978106508875746,-3.2160532544378686,2.207686390532544,6.333076923076919
03-20 12:00,4.165289940828403,83161.62721893491,420.63994082840253,4.2288461538461535,-1.4871834319526616,-2.0185739644970413,5.8933668639053245
03-20 15:00,4.015218934911244,92682.4023668639,435.2063905325442,2.7942366863905326,-1.9611360946745557,-2.4456331360946746,5.903289940828403
03-20 18:00,3.8834107142857124,95855.97619047618,438.51321428571447,1.589261904761905,-2.5874821428571444,-1.0441369047619038,5.421648809523812
03-20 21:00,4.012775147928991,82242.90532544379,428.6778698224852,1.747284023668639,-1.3028520710059168,2.955076923076924,5.426
03-21 00:00,3.7069999999999945,69243.08284023669,413.7092307692305,2.404278106508876,-3.8489822485207106,-0.7592899408284022,5.750041420118341
03-21 03:00,3.7069999999999945,90414.31360946746,397.043905325444,4.17408875739645,-1.9719644970414214,-1.27614201183432,5.480621301775149
03-21 06:00,3.7069999999999945,145063.6607142857,421.7432142857145,4.521797619047619,-0.9360654761904761,1.030071428571428,5.3060535714285715
03-21 09:00,3.7069999999999945,117965.68047337278,415.836153846154,3.5316035502958574,-1.351343195266272,-1.4040414201183435,5.271887573964496
03-21 12:00,3.5995857988165647,60378.17159763313,412.8583431952663,2.9180059171597623,-1.515402366863904,-2.891656804733727,5.782721893491125
03-21 15:00,4.364142011834321,27676.76923076923,418.8516568047336,1.775579881656804,-2.043118343195267,-5.868497041420115,7.063609467455622
03-21 18:00,4.208410714285715,26223.428571428572,408.8720238095238,1.8459166666666662,-5.537059523809522,-3.1729107142857136,6.962303571428571
03-21 21:00,3.5520473372780987,41082.153846153844,397.8908284023668,3.182597633136095,-5.343005917159767,-0.46020710059171566,6.578260355029588
03-22 00:00,3.410999999999995,38776.869822485205,400.26775147928976,3.372177514792901,-5.065437869822485,3.840621301775145,7.426372781065093
03-22 03:00,5.430798816568047,50025.63313609467,409.29846153846137,2.236272189349111,-1.102372781065089,1.4563491124260357,4.916633136094675
03-22 06:00,7.526839285714284,37654.43452380953,421.39309523809527,3.4146428571428555,-1.9588869047619046,-0.5560535714285718,4.375904761904762
03-22 09:00,7.467704142011834,33552.92307692308,414.45810650887574,4.088366863905323,-2.636313609467456,0.49314792899408283,5.010011834319525
03-22 12:00,10.949420118343197,40470.56804733728,428.1426627218935,1.8569289940828397,-0.7824497041420118,-0.003307692307692318,3.1653136094674563
03-22 15:00,9.348289940828412,60642.99408284024,417.72402366863906,-1.8570532544378697,0.0450236686390534,1.6915266272189347,4.328041420118343
03-22 18:00,8.559077380952381,67777.23809523809,401.8751190476191,-3.329505952380957,-0.1526488095238095,0.0328869047619048,3.547863095238097
03-22 21:00,5.733568047337275,67850.63905325443,384.5499408284024,-4.495142011834319,0.9343905325443788,0.9443786982248522,4.873402366863907
03-23 00:00,5.581390532544383,70884.9349112426,384.21976331360935,-4.768366863905326,2.028934911242603,-0.5859881656804729,5.74394082840237
03-23 03:00,6.9581834319526665,93116.37869822486,398.3207692307694,-5.082082840236689,1.6784437869822484,2.3021183431952656,6.731005917159766
03-23 06:00,10.384619047619045,71941.32142857143,427.5325000000002,-0.8900892857142851,2.4179345238095236,0.3455892857142862,5.192583333333333
03-23 09:00,8.684644970414206,67821.39644970415,421.19136094674565,-0.8240000000000002,1.4483668639053255,1.8122840236686395,5.79527218934911
03-23 12:00,3.8627396449704134,75727.50887573964,422.5219526627218,-2.3145088757396444,3.175230769230768,4.25473372781065,6.2295976331360965
03-23 15:00,3.2026272189349085,56049.24852071006,419.4494082840235,-1.5604674556213018,4.041668639053255,3.7932366863905327,6.299124260355029
03-23 18:00,3.183684523809522,61828.97619047619,413.3897023809522,-1.4589821428571423,3.8692916666666677,2.3083392857142853,5.75197619047619
03-23 21:00,3.8025147928994083,34644.84023668639,402.64059171597637,-1.239710059171597,3.629875739644967,3.4998284023668607,5.807911242603553
03-24 00:00,6.909633136094677,33557.508875739644,393.38065088757423,-0.17013609467455587,3.603201183431953,1.0916153846153842,4.761923076923077
03-24 03:00,8.878514792899404,34410.75147928994,403.20224852070976,3.5058520710059167,3.7662603550295852,-3.390165680473374,6.733035502958582
03-24 06:00,9.81291071428571,93222.75,406.90761904761905,-0.3045119047619047,2.1558511904761906,-0.18817261904761878,5.735708333333335
03-24 09:00,5.219165680473373,160982.98816568046,419.80071005917165,-0.824621301775148,4.321733727810651,1.4425739644970412,6.337497041420119
03-24 12:00,5.207272189349116,129277.9349112426,428.5981656804731,0.2286804733727812,3.571035502958581,3.7793550295858003,6.788840236686391
03-24 15:00,5.686857988165685,102334.5325443787,426.4244970414203,-2.9662544378698232,5.990248520710059,4.9151538461538475,9.364094674556213
03-24 18:00,6.002,99943.18452380953,447.7191071428574,-1.0636369047619045,5.256446428571428,1.0618333333333336,7.229720238095233
03-24 21:00,4.430094674556212,74709.33136094674,457.7640828402368,-1.3053846153846147,2.8798875739644973,-0.24014792899408272,4.364621301775145
03-25 00:00,4.248526627218934,64454.420118343194,454.02680473372754,-1.87985798816568,2.567792899408284,1.283846153846154,4.177775147928995
03-25 03:00,4.50324852071006,58561.94674556213,445.0327218934911,-1.2771065088757394,3.181769230769232,1.391272189349113,4.29896449704142
03-25 06:00,4.858208333333333,73300.40476190476,440.35363095238125,-2.5851726190476176,2.3441726190476198,1.5348988095238099,4.481500000000002
03-25 09:00,6.6750828402366835,86789.87573964497,451.67869822485216,-1.2547573964497047,3.1000118343195284,1.2322130177514792,5.317065088757399
03-25 12:00,6.306254437869823,113101.53846153847,458.27656804733715,-4.515295857988167,0.8142662721893491,2.840721893491125,6.891485207100593
03-25 15:00,5.163165680473372,179396.68639053253,481.2042011834314,-3.7797928994082826,1.697047337278108,2.2058402366863916,6.4131124260355055
03-25 18:00,4.010136904761908,210955.95238095237,501.5910714285715,-3.0583511904761913,3.17895238095238,3.3475714285714315,7.047214285714283
03-25 21:00,3.2088520710059187,202210.11834319527,522.9189349112427,-2.7347988165680466,0.09210650887573976,-0.5125029585798814,4.853213017751478
03-26 00:00,2.0380828402366884,164756.18934911242,539.078579881657,-3.559970414201185,0.25163313609467464,-0.3250946745562129,4.401869822485206
03-26 03:00,1.9590000000000027,189845.66863905324,536.3015976331359,-4.037857988165678,0.12359171597633138,1.1776449704142011,4.456940828402367
03-26 06:00,1.9590000000000027,170570.2380952381,545.1609523809522,-2.857166666666668,1.1542559523809528,0.5000178571428572,3.3555714285714284
03-26 09:00,1.9590000000000027,125191.99408284023,526.9354437869821,-1.5745857988165675,1.9184082840236691,0.05694674556213017,2.672887573964498
03-26 12:00,1.9590000000000027,126673.73964497041,507.73272189349103,-1.434863905325444,1.5404615384615379,0.270130177514793,3.3507810650887575
03-26 15:00,1.9590000000000027,87351.08284023669,474.86508875739634,-2.923668639053256,2.0291420118343195,0.6147218934911243,3.7166035502958574
03-26 18:00,2.1770773809523813,73499.86904761905,453.245833333333,-3.450202380952381,1.579505952380953,0.6420178571428572,3.9510892857142856
03-26 21:00,2.8278757396449694,65579.49112426036,435.25260355029576,-3.648757396449704,1.3679171597633135,1.064674556213018,4.09660946745562
03-27 00:00,2.810023668639054,58163.55621301775,423.84710059171573,-3.895656804733728,1.649786982248521,1.1368816568047329,4.498781065088753
03-27 03:00,3.199982248520709,45929.24852071006,405.98420118343205,-2.221325443786982,2.639804733727812,1.0403254437869824,3.80853846153846
03-27 06:00,5.320928571428571,51362.982142857145,371.8617261904763,-2.33789880952381,0.8110714285714282,0.6441607142857143,2.716297619047619
03-27 09:00,5.558798816568048,37409.769230769234,360.2474556213018,-2.514775147928992,1.6829585798816573,0.05992307692307692,3.2034615384615384
03-27 12:00,6.547408284023669,32280.775147928995,355.51313609467445,-1.657520710059171,2.7373668639053257,0.4703550295857988,3.4237633136094665
03-27 15:00,9.420195266272195,31793.63905325444,367.1444970414202,-0.3943076923076926,3.9887396449704142,2.0358343195266273,4.881508875739648
03-27 18:00,9.10035714285714,27515.089285714286,359.176011904762,-2.3702261904761905,4.2980833333333335,1.9591071428571425,5.6996309523809545
03-27 21:00,14.926733727810648,25216.798816568047,371.397218934911,-2.6886331360946745,6.201775147928995,2.960005917159763,8.067609467455622
03-28 00:00,11.75637278106509,97191.02366863906,397.5577514792897,-4.130603550295856,1.3633550295857992,0.6308165680473371,8.092443786982244
03-28 03:00,8.2240650887574,78157.91124260356,385.6370414201184,-5.683668639053257,-3.236147928994084,2.6548698224852076,8.747473372781066
03-28 06:00,9.09344047619047,58331.40476190476,418.82714285714275,-3.062119047619048,7.476232142857146,1.0756190476190475,10.520125000000007
03-28 09:00,4.089000000000014,121939.8875739645,424.2397041420119,-5.7776449704142,7.572751479289944,2.1481183431952653,10.30898224852071
03-28 12:00,4.089000000000014,98795.36094674557,410.5307100591716,-3.265514792899406,8.314272189349111,0.8825266272189348,9.505455621301776
03-28 15:00,9.524656804733727,101052.16568047338,406.39852071005913,-1.3334260355029592,0.7839704142011825,-0.556964497041419,9.030834319526628
03-28 18:00,7.965255952380973,104997.05357142857,403.49327380952377,-5.992654761904764,5.856994047619049,4.072238095238093,10.230827380952379
03-28 21:00,7.620147928994094,91898.63905325443,416.857573964497,-4.929650887573963,5.731408284023668,5.102532544378698,10.506331360946753
03-29 00:00,5.276236686390532,89527.63313609468,454.1792899408285,-2.405609467455621,2.8972189349112423,-2.4165621301775135,6.789319526627217
03-29 03:00,4.544189349112427,72433.97041420119,461.06260355029576,-4.541017751479294,3.949852071005915,1.6992426035502957,7.476798816568048
03-29 06:00,4.306702380952384,81910.55952380953,472.7579166666667,-4.256196428571432,3.885773809523808,3.9018154761904746,7.507071428571428
03-29 09:00,4.721213017751484,91648.46153846153,484.57502958579903,-3.351816568047337,3.565526627218934,3.089289940828403,7.289615384615388
03-29 12:00,5.025615384615386,128548.50295857988,480.00106508875734,-5.0803491124260365,1.116591715976331,2.967627218934911,7.255899408284023
03-29 15:00,5.409781065088761,110340.58579881657,490.7080473372778,-3.3326390532544385,3.4003017751479305,2.921704142011833,7.536704142011837
03-29 18:00,6.141154761904768,119600.30357142857,489.1913095238096,-3.2341309523809527,4.0291428571428565,2.4589999999999996,7.395482142857142
03-29 21:00,6.087106508875738,164556.2721893491,498.382544378698,-3.1365266272189336,2.3926627218934913,2.852573964497042,6.778343195266272
03-30 00:00,5.113698224852069,163695.62130177516,500.0988165680474,-5.09530177514793,0.46053254437869806,-0.9228757396449695,6.06207100591716
03-30 03:00,4.344491124260358,174579.70414201185,524.9902958579877,-4.30784023668639,2.5226272189349124,0.27406508875739644,5.545467455621302
03-30 06:00,3.556738095238098,139032.7380952381,510.52041666666673,-4.100345238095237,1.7384226190476195,0.877720238095237,5.074779761904763
03-30 09:00,3.4341538461538472,134462.3076923077,510.3633136094674,-4.4018579881656805,1.3312130177514785,-1.0797633136094675,5.183715976331363
03-30 12:00,3.1924023668639037,138720.6272189349,517.2969230769232,-3.330183431952663,0.7506568047337276,1.0341124260355035,4.411443786982249
03-30 15:00,3.107828402366855,105967.23076923077,537.3489349112424,-1.870508875739644,2.749011834319529,2.473047337278106,4.960721893491123
03-30 18:00,2.7895562130177476,112895.86390532544,528.1483431952663,-4.616597633136094,1.486449704142012,0.013437869822485217,5.071994082840238
03-30 21:00,2.2736071428571427,119567.60714285714,523.2906547619046,-3.9442440476190472,0.3979523809523811,-0.12711904761904785,4.658071428571429
03-31 00:00,2.454384615384616,122690.39644970415,533.3260946745562,-1.5172366863905327,1.575360946745562,1.0663254437869822,4.428082840236685
03-31 03:00,2.5567928994082862,119061.07100591715,529.0317159763315,-2.066431952662721,0.7400887573964492,1.5533905325443778,4.159076923076924
03-31 06:00,3.2710355029585774,126037.14201183432,525.6108284023668,-2.354337278106509,0.7555207100591719,0.6574023668639051,4.449834319526627
03-31 09:00,3.094994047619047,123602.76190476191,514.716130952381,-2.706095238095237,0.38379166666666675,-1.3069583333333337,4.515952380952382
03-31 12:00,3.1342840236686396,120376.80473372781,510.52147928994106,-2.716508875739645,-0.17232544378698228,0.03343786982248525,4.503426035502958
03-31 15:00,3.128147928994082,108575.60946745562,499.6953846153846,-3.0224437869822487,-2.0665266272189333,-0.11598224852071003,4.403775147928995
03-31 18:00,2.9859171597633134,107575.05917159763,501.40579881656805,-1.9906153846153856,-0.7438639053254436,-0.37337869822485203,4.348100591715977
03-31 21:00,2.5452380952380964,109328.75595238095,503.94154761904747,-0.5381130952380953,2.4499761904761908,-0.5388988095238094,4.132958333333335
04-01 00:00,2.218384615384616,109102.21301775148,496.2071597633135,-1.6821183431952647,1.1087455621301772,-0.9908579881656804,3.7305857988165703
04-01 03:00,2.123905325443787,70232.77514792899,476.1908284023666,-2.0641183431952665,1.895047337278106,0.5192426035502956,3.681159763313608
04-01 06:00,2.2353491124260345,64407.94674556213,457.8766863905327,-3.035538461538462,0.48386982248520727,-0.8189763313609466,3.3123017751479296
04-01 09:00,2.3874464285714274,51708.94642857143,453.96232142857133,-2.67002380952381,1.9026726190476186,0.04592857142857143,3.436625000000001
04-01 12:00,2.278384615384615,59973.05325443787,435.1554437869823,-2.363449704142013,1.322118343195267,0.4756745562130178,3.3258816568047327
04-01 15:00,2.4590887573964486,48443.242603550294,421.3887573964496,-0.9278994082840235,2.51324852071006,0.3464911242603552,3.2702130177514794
04-01 18:00,2.5497455621301777,43335.76331360947,419.39295857988174,-0.5937396449704143,2.281366863905326,0.8846213017751473,3.2567928994082846
04-01 21:00,2.444035714285714,72011.73214285714,410.19184523809514,-1.5379226190476185,-0.013505952380952372,1.3235238095238095,2.5395357142857153
04-02 00:00,2.673751479289941,71631.24852071005,402.5743195266273,-2.1452130177514794,0.645639053254438,0.7638165680473373,2.6981420118343187
04-02 03:00,3.00373372781065,52180.56804733728,395.78053254437856,-1.4775384615384608,1.6079822485207096,0.8847041420118344,2.6748934911242612
04-02 06:00,3.445923076923077,47264.99408284024,393.584201183432,-0.05260946745562139,1.6472899408284016,1.002266272189349,2.9307041420118334
04-02 09:00,3.7651369047619077,41628.92261904762,393.79869047619076,1.8146309523809532,2.6204940476190477,0.5170059523809526,3.627648809523809
04-02 12:00,4.081106508875741,51897.26035502958,369.68295857988187,-2.2096804733727815,1.1454615384615385,1.0218284023668638,3.47294674556213
04-02 15:00,4.659177514792903,48545.79881656805,376.4928402366864,-0.8238343195266268,1.4397100591715977,1.2944792899408284,3.724597633136092
04-02 18:00,5.559071005917158,45333.34319526627,365.4155029585799,-2.671621301775149,1.9459230769230775,1.13208875739645,4.646124260355033
04-02 21:00,7.667607142857142,35050.625,366.25184523809537,-1.4136964285714295,4.172886904761904,-0.01491666666666678,5.721369047619046
04-03 00:00,6.739810650887573,35902.92899408284,350.4531360946747,-3.9250828402366875,1.1518875739644974,1.072603550295859,5.044390532544377
04-03 03:00,4.353508875739633,29731.85798816568,334.8973372781064,-4.5111301775147945,-1.6168816568047344,0.24404142011834334,4.885106508875741
04-03 06:00,4.245999999999989,47215.491124260356,330.6066272189353,-4.030059171597632,-1.7779822485207106,0.6420473372781065,4.47463905325444
04-03 09:00,6.207285714285707,46396.11309523809,346.11166666666696,-3.624559523809522,-3.491327380952381,0.2758452380952382,5.28860714285714
04-03 12:00,18.757757396449712,87628.53846153847,398.20461538461547,-2.641136094674556,-2.8236627218934913,3.9149881656804744,9.949615384615385
04-03 15:00,9.898254437869824,202879.34911242605,442.81686390532553,3.056934911242603,-7.8026449704142005,-7.156739644970413,12.661562130177508
04-03 18:00,8.379544378698222,208206.39053254438,457.57763313609485,2.836147928994083,-3.209378698224851,-5.680337278106513,9.386278106508879
04-03 21:00,5.5385357142857154,150079.64285714287,473.2734523809521,4.300535714285716,-2.0225357142857154,-3.460244047619049,6.980136904761904
04-04 00:00,5.334502958579881,151536.44970414203,454.761597633136,1.0972248520710044,-2.469331360946746,-0.9632603550295857,5.453863905325443
04-04 03:00,5.571704142011836,127695.63905325443,443.8093491124261,0.4168402366863904,-2.3278106508875727,-1.6076923076923069,6.237686390532545
04-04 06:00,5.755715976331358,100313.37278106509,432.0756804733729,3.821662721893489,-1.714171597633136,0.9166804733727809,6.028520710059172
04-04 09:00,5.02407738095238,79844.17857142857,412.30273809523777,4.543970238095239,-3.54582142857143,0.4152202380952381,6.076166666666666
04-04 12:00,5.145076923076921,87386.95266272189,417.92189349112425,4.356284023668639,-4.068579881656804,-1.0241183431952663,6.302639053254442
04-04 15:00,5.560301775147928,66997.05325443787,407.8994082840235,3.1775976331360942,-3.4945680473372773,-3.19778698224852,6.383076923076923
04-04 18:00,5.315810650887572,78726.12426035503,397.80360946745543,4.578597633136093,-2.162633136094674,-2.739142011834319,6.847863905325442
04-04 21:00,4.276267857142857,32285.934523809523,404.4809523809522,-1.3488869047619048,-7.120761904761902,-1.0742142857142862,7.7768035714285695
04-05 00:00,3.59180473372781,29959.295857988167,401.0286982248521,0.634940828402367,-6.924384615384615,-1.1765562130177514,7.502792899408287
04-05 03:00,3.6766568047337267,57605.26035502958,406.51597633136083,2.614810650887574,-6.129366863905329,-1.8598402366863902,7.501443786982251
04-05 06:00,2.7704911242603556,64684.23668639053,395.0347928994087,4.1275502958579855,-5.789082840236686,-2.179130177514793,7.6915266272189395
04-05 09:00,3.7611964285714317,64670.55357142857,388.675654761905,3.480547619047619,-5.0014047619047615,0.9523690476190481,7.501601190476188
04-05 12:00,3.697414201183431,59114.230769230766,385.8145562130178,4.09902366863905,-6.2676094674556175,0.2743668639053254,7.766627218934911
04-05 15:00,6.0618106508875815,35116.2899408284,374.34147928994076,4.2945266272189375,-5.187426035502958,1.5028165680473369,7.075153846153846
04-05 18:00,5.331775147928982,66626.76923076923,388.9862721893492,5.1217159763313616,-4.9462189349112435,-0.010035502958579958,7.260301775147929
04-05 21:00,5.01599999999999,111816.45833333333,395.7275595238096,6.925547619047625,-4.136827380952384,-1.6296964285714288,8.263113095238094
04-06 00:00,5.01599999999999,94771.5798816568,395.70733727810654,6.521710059171597,-5.121928994082838,-1.4825384615384607,8.556112426035503
04-06 03:00,4.711840236686388,48770.69822485207,373.15615384615387,6.427094674556214,-4.975609467455621,-1.0346923076923076,8.302917159763313
04-06 06:00,3.2415266272189327,54157.90532544379,371.30426035502956,6.359514792899408,-4.589615384615384,-1.078372781065089,8.18120710059172
04-06 09:00,3.5139523809523854,56090.57142857143,385.9879166666666,3.915636904761904,-6.268857142857141,-0.8187440476190478,7.984767857142858
04-06 12:00,4.00536094674556,34901.313609467456,382.2266272189349,2.7052130177514804,-7.505005917159766,-0.3895976331360944,8.181017751479285
04-06 15:00,4.617644970414204,91163.24852071005,378.16076923076906,6.374846153846155,-0.7232485207100579,-2.4131656804733734,7.61723076923077
04-06 18:00,4.217147928994091,78857.68047337278,386.88792899408355,4.273165680473376,-2.920295857988166,-2.1750236686390534,6.626769230769228
